cd_cliente,nr_telefone
17062,6310988891
17063,4444768641
17064,4724355848
17065,215738916
17066,4399005918
17067,1714755799
17068,9178730164
17069,3827857201
17070,859725669
17071,1740292818
17072,7510817410
17073,4274630552
17074,3149613866
17075,3314453933
17076,8351106818
17077,2216156097
17078,8525034753
17079,2758592212
17080,6438466927
17081,9645845601
17082,8746261657
17083,6234583000
17084,7447366731
17085,749188464
17086,9478796497
17087,1272556753
17088,415290108
17089,5468646144
17090,5165735096
17091,3232520543
17092,3350865960
17093,1339309530
17094,9897778069
17095,2737713900
17096,3761149797
17097,3262799311
17098,9825915237
17099,668464642
17100,6840539410
17101,772229968
17102,714824875
17103,1471721054
17104,1930453387
17105,4295382536
17106,1556811785
17107,1456686016
17108,8731637023
17109,3256260516
17110,7387711006
17111,1844749288
17112,8570731929
17113,1765392895
17114,2139129807
17115,996985694
17116,2152038072
17117,3715590369
17118,745525277
17119,9483538919
17120,6348803685
17121,8362443006
17122,4438448575
17123,9666720456
17124,4946795922
17125,2830155285
17126,9146977722
17127,8148841003
17128,4963986057
17129,2453368011
17130,7960285099
17131,4856300872
17132,433366248
17133,9114593437
17134,4859196519
17135,8836557739
17136,9847725406
17137,2837846262
17138,3477984421
17139,6325570668
17140,751621314
17141,8578764641
17142,8118108234
17143,1660364429
17144,8394711335
17145,7736023409
17146,3331582712
17147,5434817981
17148,127496952
17149,8915032639
17150,9476858887
17151,4333559286
17152,1920792185
17153,2140230838
17154,6384152012
17155,2230973873
17156,4369581157
17157,6252248568
17158,8868257562
17159,3466677627
17160,9240435909
17161,4538501588
17162,2125325516
17163,47120399
17164,8123324701
17165,6745796088
17166,4794026500
17167,9597674659
17168,3856054360
17169,8883224622
17170,4355253182
17171,7957990800
17172,7188417904
17173,6935526826
17174,1154737650
17175,3160195576
17176,8878992559
17177,2492401461
17178,3271281277
17179,1434322014
17180,1730793350
17181,1482516205
17182,8176229819
17183,4960328631
17184,4898021430
17185,8913587378
17186,4166780393
17187,4372404267
17188,3220462931
17189,2272045921
17190,3787182999
17191,3278191888
17192,2446061130
17193,518784468
17194,8630486324
17195,7339015512
17196,1615716627
17197,4154490971
17198,2134776773
17199,6911768420
17200,4541775964
17201,4244799351
17202,6297597838
17203,9913173698
17204,7398742435
17205,6299800466
17206,9426174862
17207,9243626934
17208,9557026255
17209,2888663592
17210,936869615
17211,2118663424
17212,1870501660
17213,2448195052
17214,7537282073
17215,1148348333
17216,1811236272
17217,3224518328
17218,8512848883
17219,324148980
17220,7351210638
17221,4498951235
17222,4363674429
17223,66211529
17224,9589967255
17225,2758795416
17226,8636270153
17227,4985227198
17228,143887744
17229,9191516744
17230,8889472358
17231,9326402517
17232,3334610006
17233,9176324215
17234,7195817223
17235,8950963791
17236,1658075758
17237,7783857416
17238,5375375596
17239,4368226082
17240,629506145
17241,1411252354
17242,4732905200
17243,8745492372
17244,9314125395
17245,6372587322
17246,1548039760
17247,9163507225
17248,4678922972
17249,8421435559
17250,9166062850
17251,9783913917
17252,9740501952
17253,5118508703
17254,1380446826
17255,8611466048
17256,3789078957
17257,1391394050
17258,5518752175
17259,3233652750
17260,4127456890
17261,7920384105
17262,6976104261
17263,8784490603
17264,8916649333
17265,1470210539
17266,7533018301
17267,2437310342
17268,6581736499
17269,5519610323
17270,7757965531
17271,5324180051
17272,6733304017
17273,4237098359
17274,1714987692
17275,6348379652
17276,9965330331
17277,8351487314
17278,6435360555
17279,3324117997
17280,1992452352
17281,9846899929
17282,4959496962
17283,2445774434
17284,8914852250
17285,9118610329
17286,6195861539
17287,3329701505
17288,6569435366
17289,2248415704
17290,3853921667
17291,5318449233
17292,9310175490
17293,9189561626
17294,9848633391
17295,8916667052
17296,199335439
17297,4715507110
17298,6659438259
17299,8413939702
17300,752256599
17301,8335257136
17302,8118108671
17303,9719702371
17304,118203343
17305,2160499849
17306,8586675807
17307,3157213894
17308,6946647494
17309,4945172240
17310,8940604515
17311,7915603552
17312,2432218553
17313,4685209984
17314,5575766920
17315,278413342
17316,6628007821
17317,3767186999
17318,2828716666
17319,9497757575
17320,1986040682
17321,6996651942
17322,3787722846
17323,4464414854
17324,9230507558
17325,2489548484
17326,6596670709
17327,3242767655
17328,2247003590
17329,5346739838
17330,4799140837
17331,4577518371
17332,1398246749
17333,2149942356
17334,6838358083
17335,8926851087
17336,8922166690
17337,7721862940
17338,1217912750
17339,9444781688
17340,9621023474
17341,9160436250
17342,8160236480
17343,85721371
17344,4585369895
17345,5465129992
17346,4468884455
17347,7770621378
17348,6116348642
17349,5589261525
17350,7483825484
17351,7961857724
17352,3337938441
17353,5474766196
17354,6788206378
17355,1884854756
17356,1783563213
17357,4593218111
17358,322342381
17359,6158799747
17360,6436983176
17361,891153994
17362,176418950
17363,9465632517
17364,6671704614
17365,9836350789
17366,8754225195
17367,2785321222
17368,8346984830
17369,3262818152
17370,2753710578
17371,2893497084
17372,3555013148
17373,948356515
17374,8137329032
17375,7483924826
17376,7787541283
17377,5367980015
17378,3230840715
17379,9945884348
17380,3781195211
17381,8483075853
17382,1279481587
17383,111699518
17384,7793555291
17385,9126693765
17386,9963851310
17387,6228158400
17388,821368673
17389,8757127122
17390,5520645826
17391,3537555406
17392,3187393098
17393,2898592060
17394,2297992265
17395,1336475338
17396,886976561
17397,7489086242
17398,6779856186
17399,1567915699
17400,6569867834
17401,8977374598
17402,8710452291
17403,6133263075
17404,2173817985
17405,8735298846
17406,2213924299
17407,734549626
17408,6813869299
17409,1576776847
17410,8287762686
17411,6997172198
17412,5571165283
17413,1674639956
17414,4744177467
17415,6473993423
17416,1283503664
17417,2486190760
17418,2166840735
17419,6762844440
17420,495389008
17421,4765454013
17422,8780851085
17423,7949759125
17424,5148336583
17425,5467687921
17426,2895941405
17427,6349561120
17428,8336158176
17429,7934197133
17430,2830575629
17431,4848560007
17432,9193983264
17433,6999763064
17434,5393238323
17435,4353223122
17436,7384186720
17437,163959854
17438,1165180459
17439,911772352
17440,6190382523
17441,6178405124
17442,837638196
17443,3474756619
17444,9995540479
17445,8730077939
17446,2482452827
17447,7948733276
17448,9724378810
17449,149011766
17450,6595383221
17451,1769174272
17452,8177611407
17453,829109803
17454,3837389387
17455,1817389004
17456,5426502969
17457,4698095838
17458,9730535201
17459,658064429
17460,1588071493
17461,8223939679
17462,3337673061
17463,9819036434
17464,7780800409
17465,9969580633
17466,2140672925
17467,7799712301
17468,458832351
17469,819628333
17470,8453932092
17471,948097218
17472,65602479
17473,1191760122
17474,5448705103
17475,7714246846
17476,6577852253
17477,972853426
17478,1851012667
17479,8738783568
17480,7972095039
17481,8515019363
17482,219860872
17483,6325676813
17484,1293917371
17485,6271617705
17486,2711534557
17487,9583639229
17488,3873396694
17489,4537164789
17490,4724170443
17491,4288248232
17492,6847032998
17493,4178753229
17494,4821302976
17495,379777397
17496,4869608370
17497,3361625723
17498,6784856043
17499,7794299126
17500,1889453185
17501,7984147063
17502,1938423179
17503,8566044795
17504,7129842858
17505,3326165521
17506,882167425
17507,9650993082
17508,1568378544
17509,3175228350
17510,9558067687
17511,7963579772
17512,6616823694
17513,1288963764
17514,137543927
17515,2470375280
17516,2821527597
17517,7787625787
17518,6917565079
17519,6986929414
17520,5330478651
17521,6364324300
17522,6374821290
17523,858870985
17524,9927671675
17525,5513642982
17526,3170658981
17527,8998232425
17528,965004661
17529,8126393079
17530,3142696225
17531,4690946364
17532,1387512468
17533,977031844
17534,8424947839
17535,2794815777
17536,2754914790
17537,6322117535
17538,533595673
17539,2749105206
17540,1212221813
17541,6122653704
17542,7419716180
17543,984761814
17544,8529241165
17545,224541215
17546,83397997
17547,9525558812
17548,9469820413
17549,3841269937
17550,289572138
17551,1339853465
17552,4577795759
17553,2177596213
17554,6755439876
17555,9736537619
17556,7168268008
17557,4742774946
17558,3473258194
17559,3243682643
17560,7525110217
17561,3540943306
17562,8197958788
17563,276173244
17564,6314746277
17565,6398473005
17566,6667579529
17567,6685914646
17568,448491032
17569,8331147284
17570,8449563481
17571,3255460694
17572,1723238314
17573,3882509708
17574,484661799
17575,6942454362
17576,483492374
17577,516838329
17578,9567091841
17579,9649777138
17580,4926064748
17581,4825310449
17582,6954800972
17583,9714848548
17584,4855823399
17585,1149697505
17586,7535064063
17587,4999592068
17588,7448388502
17589,3267664607
17590,8418745955
17591,8823714067
17592,8981690683
17593,1589893978
17594,4834224160
17595,8241353229
17596,6793935714
17597,2231590180
17598,1625853311
17599,9928560719
17600,4875988973
17601,8819475659
17602,3515771818
17603,4724698459
17604,9191586964
17605,7312791846
17606,1742486709
17607,4379735008
17608,794587392
17609,2151071973
17610,2753855531
17611,4918138160
17612,1791989452
17613,8325059079
17614,5497468984
17615,1746458798
17616,3513848318
17617,9588178306
17618,7939799103
17619,3245696944
17620,8894880567
17621,9999681026
17622,7148996527
17623,5317580220
17624,8391433778
17625,829754326
17626,9157521059
17627,8897904184
17628,1983314245
17629,8715882435
17630,6273125412
17631,3550365747
17632,8522795178
17633,7955383013
17634,3825263798
17635,22970971
17636,2221618420
17637,7447236298
17638,6168539180
17639,8693451739
17640,2415675950
17641,1444770061
17642,2814718034
17643,9263484758
17644,716264304
17645,6145478773
17646,4754456841
17647,9549801612
17648,3539487048
17649,4632078111
17650,3217248991
17651,712414450
17652,5564892119
17653,8772753676
17654,8194326755
17655,6334692997
17656,4168228396
17657,545473457
17658,5410467375
17659,6868602841
17660,6911819213
17661,5180811248
17662,8215137953
17663,3461519619
17664,3222158819
17665,1214035715
17666,4375628017
17667,7939975101
17668,4824848992
17669,9328067527
17670,1121085310
17671,4965892665
17672,1894786923
17673,4163754894
17674,7494489494
17675,3774161319
17676,7985060112
17677,9844298658
17678,8783383023
17679,8813206418
17680,6291337338
17681,8891769991
17682,7730799908
17683,4685599162
17684,5164250386
17685,3576769198
17686,2175686733
17687,158280679
17688,6617219875
17689,2861853404
17690,4598852346
17691,848373183
17692,6981980719
17693,3261867639
17694,5597806793
17695,1115647371
17696,5540571561
17697,6288855455
17698,6838351569
17699,2240072874
17700,652922550
17701,9387910769
17702,7724323590
17703,9699630780
17704,1251130595
17705,9349484701
17706,1724971646
17707,1213081646
17708,1535042057
17709,3276695725
17710,6884879355
17711,9285841960
17712,6512451584
17713,7328080560
17714,2110545384
17715,4161366435
17716,3883896429
17717,861591201
17718,3494688612
17719,642715988
17720,8251509079
17721,1588707375
17722,4482009051
17723,9138876742
17724,6286516728
17725,1721577427
17726,4249968028
17727,3366646514
17728,6786036393
17729,9185061265
17730,1776763677
17731,93786550
17732,933059508
17733,9132228319
17734,1276106535
17735,8161880023
17736,2224868936
17737,4455978413
17738,7780709128
17739,6772320990
17740,98564293
17741,2436966252
17742,3570288237
17743,9120907229
17744,1351291499
17745,91411281
17746,9781926940
17747,8725945364
17748,7154303791
17749,3481138124
17750,1137003839
17751,5492032949
17752,4684261874
17753,7352815840
17754,1310810914
17755,9285816484
17756,5531025938
17757,4575168260
17758,8445403900
17759,3537286305
17760,3386965792
17761,1175361025
17762,3712171026
17763,4559416226
17764,9980169809
17765,3745372923
17766,1471623977
17767,7152440429
17768,5436464389
17769,4754128863
17770,7785467449
17771,3417465426
17772,841991104
17773,817755371
17774,7535956675
17775,9753190900
17776,8442692482
17777,986381758
17778,467977409
17779,6288201837
17780,3285988135
17781,8593184776
17782,2735335256
17783,669016542
17784,6330264887
17785,2819768190
17786,4543187468
17787,9953847395
17788,6593414168
17789,4951382222
17790,8768270427
17791,698728787
17792,9854206605
17793,3254612672
17794,1574030044
17795,3284786041
17796,6328304188
17797,9184650822
17798,9134903455
17799,1172625137
17800,8526878947
17801,8855660506
17802,6959691353
17803,6751666429
17804,3154243862
17805,9632327172
17806,4940566981
17807,3872442211
17808,4721116548
17809,2275054015
17810,1589771708
17811,7361577736
17812,2288711235
17813,9730817774
17814,2155188355
17815,1649521271
17816,44334540
17817,7373089663
17818,412489753
17819,2292802191
17820,7167750388
17821,3242014037
17822,3125837680
17823,9582627076
17824,3357042689
17825,6375412524
17826,9528046467
17827,2133277028
17828,8847833724
17829,5493738587
17830,4294153998
17831,2742481296
17832,4976689259
17833,6951665335
17834,5374544212
17835,6297938723
17836,8490074481
17837,9980670275
17838,2845723292
17839,8558724489
17840,2855272179
17841,8864282331
17842,3481938915
17843,4237993242
17844,7923949383
17845,6386055371
17846,9951602084
17847,8440852196
17848,3560513319
17849,7916642041
17850,1919742548
17851,5395437899
17852,6671602631
17853,8515115438
17854,5112461169
17855,1553260944
17856,3481393642
17857,4562578559
17858,5311949407
17859,3250596502
17860,9558236349
17861,9288248610
17862,5549912626
17863,9259164032
17864,4847181004
17865,8614871960
17866,4733836569
17867,9726308944
17868,6781732265
17869,6745079799
17870,935983200
17871,3836398110
17872,6876688540
17873,4544026240
17874,3270776524
17875,3844559146
17876,4365846032
17877,6634526336
17878,8766190254
17879,1916679333
17880,155273837
17881,4378837510
17882,3536609163
17883,9517897929
17884,1568447087
17885,5522152190
17886,162645499
17887,6182119252
17888,631257709
17889,1425022260
17890,8119974470
17891,6434470629
17892,919608310
17893,6142377177
17894,9898767467
17895,4437456040
17896,6114440905
17897,6362548597
17898,548119750
17899,6161759981
17900,7534119357
17901,2713475786
17902,1560640784
17903,5579437329
17904,6157325619
17905,9893788245
17906,3772818200
17907,999190344
17908,7482358300
17909,4198579542
17910,5153056026
17911,9655991995
17912,4449312037
17913,6650728999
17914,63868756
17915,4168297420
17916,1328079995
17917,7443656454
17918,2196948679
17919,2136439115
17920,6388113387
17921,64102316
17922,9544088567
17923,9484701892
17924,8944124904
17925,285947956
17926,3880124052
17927,8622615877
17928,1641760496
17929,9749623228
17930,4215211019
17931,8820515631
17932,4799306036
17933,3181325351
17934,4499353840
17935,5449985571
17936,9461975442
17937,469079192
17938,7961724941
17939,1939582031
17940,3436359673
17941,1760686914
17942,6987926048
17943,9659854409
17944,5452185788
17945,327734816
17946,3154122111
17947,6278108638
17948,9928725001
17949,8323292852
17950,5499511372
17951,1625246815
17952,5431880210
17953,5318879565
17954,2860878682
17955,8917558989
17956,7971025371
17957,2194043847
17958,4684958611
17959,6969986958
17960,3495146595
17961,9166793749
17962,6334971360
17963,4246764726
17964,936659900
17965,4849817628
17966,8179262017
17967,4412631634
17968,9213116163
17969,3214306908
17970,9347309870
17971,3742960588
17972,7516900995
17973,6479765644
17974,939107417
17975,3485142102
17976,1240086506
17977,6125734343
17978,8248076772
17979,1156372927
17980,8669590943
17981,3843603414
17982,6992818733
17983,6269504138
17984,2451925356
17985,73577666
17986,8453550995
17987,9270248307
17988,8487396970
17989,9779974330
17990,6788963291
17991,8683928951
17992,8891213150
17993,144352151
17994,3219508405
17995,6923524408
17996,1837651082
17997,4136926572
17998,1460072608
17999,8126687614
18000,443415230
18001,9628985927
18002,6867147695
18003,6553339413
18004,7488615278
18005,1888603473
18006,3225573612
18007,5410816940
18008,1337955904
18009,5337914563
18010,7473216878
18011,222570701
18012,9615462913
18013,6815216434
18014,4841102068
18015,4433552441
18016,9367149099
18017,4417372013
18018,8531587977
18019,7136907261
18020,2453800734
18021,1724845926
18022,3468086187
18023,8814999916
18024,5492881369
18025,7584336039
18026,447936622
18027,8195133802
18028,6512572254
18029,7598788768
18030,6994702392
18031,7433989533
18032,18839793
18033,9880617209
18034,21316795
18035,8472977453
18036,8112454425
18037,4743548621
18038,383678464
18039,6258686670
18040,4343198368
18041,7320488445
18042,7542287805
18043,6794083764
18044,8784601306
18045,5555909332
18046,6411897963
18047,6974158883
18048,3125468900
18049,8496012451
18050,4551513211
18051,2825904375
18052,655227748
18053,1473946873
18054,7476961229
18055,3355171406
18056,9430675891
18057,9787304706
18058,626848898
18059,9994141046
18060,3529727007
18061,9484071379
18062,3575391544
18063,9935507820
18064,2752041825
18065,5550914748
18066,4312450713
18067,4144338927
18068,6342967772
18069,7929781624
18070,3322961321
18071,1282428158
18072,8930861301
18073,9145250804
18074,5370136666
18075,7323993482
18076,8790528417
18077,8445706298
18078,1555376675
18079,4847808567
18080,6358447555
18081,454538621
18082,4161434041
18083,4852053373
18084,6799732606
18085,623462882
18086,3469516125
18087,8927017575
18088,6799835132
18089,4298816597
18090,2465594752
18091,2289883842
18092,8118796095
18093,4128136961
18094,4662016187
18095,4785716971
18096,1814752965
18097,3366199296
18098,5195715722
18099,9715144036
18100,2274659817
18101,8873897485
18102,8610845662
18103,5148737522
18104,4526269531
18105,6741182689
18106,1424945746
18107,6994253232
18108,9925509827
18109,3481290623
18110,4486643217
18111,8147670904
18112,839861300
18113,518615170
18114,7568756031
18115,7199644879
18116,6930641442
18117,7163902663
18118,2248527367
18119,8983833244
18120,5163694956
18121,3840955544
18122,6882120420
18123,1832176010
18124,6722169845
18125,7974774032
18126,1842586347
18127,6522176550
18128,4377087387
18129,7350146390
18130,8723667575
18131,8577339956
18132,1764078810
18133,6953308220
18134,8932315636
18135,8921743654
18136,8447328972
18137,7581873163
18138,5549767633
18139,8349894322
18140,8948946270
18141,1688121365
18142,8917646264
18143,8659095016
18144,9660443339
18145,8224707407
18146,8975161226
18147,4476912002
18148,5579710211
18149,4995283085
18150,5445308648
18151,4219549363
18152,6319604805
18153,7941745429
18154,997280248
18155,4465061705
18156,4578562861
18157,929752964
18158,7486115190
18159,739823204
18160,2132219433
18161,5314383118
18162,4611219734
18163,278653967
18164,7729467672
18165,7748006086
18166,6666397034
18167,8349847433
18168,8549473636
18169,3846066357
18170,4586142583
18171,9548821437
18172,8930482418
18173,5431053788
18174,2817898183
18175,2766067133
18176,2741912506
18177,3780450929
18178,6218972849
18179,8246318473
18180,887132686
18181,1246023463
18182,667226541
18183,4735554445
18184,995726867
18185,1257013915
18186,9273439882
18187,6272512104
18188,6198016525
18189,861829008
18190,5186863525
18191,3379925525
18192,2293045003
18193,9718961839
18194,9986684768
18195,4741699926
18196,3549492911
18197,3562777972
18198,2122754270
18199,3845577102
18200,776967999
18201,5530422687
18202,7756701002
18203,8997669561
18204,6329267531
18205,3473807506
18206,6871668046
18207,7474688888
18208,173130071
18209,6485801706
18210,4616200667
18211,5339599470
18212,3255858410
18213,5573013426
18214,6513322438
18215,2462384101
18216,1539791956
18217,6370736593
18218,5550870835
18219,9926162011
18220,8950080770
18221,4310494658
18222,9328758108
18223,9339543421
18224,12258673
18225,6640448870
18226,3377967240
18227,2429550073
18228,4757077434
18229,5576121432
18230,5444732805
18231,4767964154
18232,6125034257
18233,1898093440
18234,2480360544
18235,2782601661
18236,6843008475
18237,1538043923
18238,1819596533
18239,8550951948
18240,1630264824
18241,7197545013
18242,834984078
18243,1136081437
18244,9780918602
18245,3391345373
18246,622681017
18247,8869769137
18248,663762029
18249,2731301004
18250,5192529743
18251,4959189726
18252,4215958692
18253,9478113981
18254,7713074855
18255,9497508662
18256,4714392121
18257,8567337330
18258,9694584565
18259,8333950783
18260,531227440
18261,5365343937
18262,9323075076
18263,5516333935
18264,3261017833
18265,1458976669
18266,7130551925
18267,4882299034
18268,4673956318
18269,382998308
18270,8383805170
18271,8390631959
18272,374788199
18273,9624874747
18274,6977445315
18275,8360837398
18276,6553740967
18277,8683540353
18278,5158315421
18279,772052837
18280,5436028374
18281,9328549253
18282,2190837130
18283,9783926677
18284,5342082115
18285,714692947
18286,3760442406
18287,3525557861
18288,6585360228
18289,4176995447
18290,3828366508
18291,3418053000
18292,9321483665
18293,9281347961
18294,4924576365
18295,652616910
18296,8198332616
18297,4791853649
18298,9149255835
18299,9880473840
18300,3498049708
18301,7791803037
18302,3560871392
18303,4320523692
18304,9539400778
18305,7741074759
18306,6546868410
18307,1587042984
18308,332148967
18309,8627461370
18310,1588997955
18311,3463087148
18312,6646699283
18313,6891244875
18314,6759439527
18315,3321453359
18316,8172381366
18317,3415502211
18318,5425498196
18319,3280960552
18320,9236978117
18321,9732948050
18322,9782603483
18323,3761236618
18324,7466125822
18325,6588247580
18326,7543257756
18327,6136704279
18328,3554644318
18329,6269952464
18330,4140899132
18331,9146246430
18332,2739539523
18333,8453083212
18334,8242781678
18335,4758298821
18336,832898693
18337,5480878184
18338,4768604988
18339,4185267290
18340,2819685752
18341,944273754
18342,3591995790
18343,3225282570
18344,8567954263
18345,4253331637
18346,436851042
18347,9432139535
18348,2767639838
18349,9956745108
18350,2225300271
18351,8475753136
18352,6236343465
18353,9271223068
18354,1467088271
18355,8574796808
18356,5463021497
18357,9123549792
18358,4162860161
18359,4945333641
18360,1544029120
18361,1670333719
18362,6499401713
18363,5475447167
18364,6638510453
18365,4538715153
18366,6580932012
18367,4630759132
18368,1931416667
18369,7480817427
18370,4423687549
18371,8689503135
18372,1914194961
18373,1777328368
18374,3863719450
18375,2865256895
18376,442485970
18377,9534471369
18378,6497090492
18379,2275212301
18380,998355928
18381,149326345
18382,1592352239
18383,9650676272
18384,9556138004
18385,4565585121
18386,1165552324
18387,136181340
18388,9175880015
18389,1131973965
18390,6134594840
18391,1689364918
18392,1746244617
18393,6899995761
18394,9980420614
18395,4772070311
18396,7748750368
18397,357183586
18398,4860141750
18399,3263124
18400,1138122957
18401,4373106801
18402,4836677018
18403,9637967447
18404,7379890306
18405,7150377693
18406,1647463370
18407,1726907754
18408,8476852534
18409,1723069817
18410,8455898013
18411,2472009511
18412,4133043289
18413,5333603273
18414,6386915838
18415,6287779714
18416,7926523253
18417,8780778457
18418,9913194805
18419,4966810827
18420,6881763320
18421,1340111307
18422,9757035012
18423,6250865302
18424,5498197039
18425,771795846
18426,4954505405
18427,4487598185
18428,8786036021
18429,9685095520
18430,7516142260
18431,3149321227
18432,4279946771
18433,8918322120
18434,4372555045
18435,7555049128
18436,6366790307
18437,619924716
18438,4163527924
18439,3458603571
18440,6972427
18441,9935709543
18442,4215130946
18443,9866187840
18444,6876905666
18445,5436637027
18446,4648034611
18447,6246215535
18448,8471054815
18449,3534579023
18450,6291355282
18451,8989222635
18452,8370164687
18453,8132425229
18454,3136407357
18455,495153110
18456,3543054958
18457,4988108293
18458,92483608
18459,9640925386
18460,3834136428
18461,4745765556
18462,7386211815
18463,9241723466
18464,929721821
18465,8525064105
18466,9249814900
18467,845467001
18468,9637752093
18469,8128065263
18470,1839380960
18471,7938148520
18472,9450784837
18473,3519751359
18474,9990023326
18475,1822923512
18476,3779969515
18477,7564280085
18478,4916396773
18479,7195407276
18480,2175596929
18481,7793337492
18482,498366492
18483,472443135
18484,9640223565
18485,9355782780
18486,631054500
18487,6298252501
18488,173812155
18489,8779595228
18490,1341937896
18491,9233416716
18492,219954132
18493,4727382887
18494,9948890205
18495,7582589304
18496,1780064955
18497,7764001904
18498,5422221179
18499,5563278473
18500,4883283645
18501,2728734414
18502,447387272
18503,3473518093
18504,348781718
18505,4651287741
18506,41487798
18507,4524644336
18508,4212226327
18509,3233908478
18510,2129173262
18511,4251846718
18512,878239434
18513,756980977
18514,445935680
18515,1368841383
18516,7718115824
18517,2817008161
18518,1956110621
18519,686721553
18520,4170032743
18521,954922785
18522,2765409683
18523,1365852801
18524,1693539557
18525,9978105041
18526,6679571548
18527,5321971004
18528,4169581824
18529,9827492474
18530,6421443650
18531,3459547550
18532,871758867
18533,4561581710
18534,4546383536
18535,6743879843
18536,3365336657
18537,9212771936
18538,8230427462
18539,1429434279
18540,6244114895
18541,1161431238
18542,9997387201
18543,4484240688
18544,9199855753
18545,1848505960
18546,5343639880
18547,1394203810
18548,6249172668
18549,7473076506
18550,7162875610
18551,7756887745
18552,8612398084
18553,9560594582
18554,3887556781
18555,5431701241
18556,3862383019
18557,5494253109
18558,9872998205
18559,8739731490
18560,4774309804
18561,1457126281
18562,6387557208
18563,2748587264
18564,3559624213
18565,1386702075
18566,451319788
18567,179632603
18568,4233287476
18569,3351008615
18570,6541149129
18571,4289794987
18572,9258649041
18573,3892148617
18574,8653995313
18575,168253487
18576,8512331933
18577,1922652892
18578,8448093010
18579,3334039953
18580,2879953601
18581,6724005858
18582,7379785813
18583,8428663803
18584,3181887919
18585,6859963808
18586,9835801508
18587,9841570506
18588,748115826
18589,2872032442
18590,3410708058
18591,1759024735
18592,9778622092
18593,2188048059
18594,6139606981
18595,151113563
18596,5390265051
18597,6741860320
18598,6750240316
18599,1875835549
18600,9163398318
18601,7194232715
18602,4898388432
18603,9491826469
18604,1823343741
18605,6884514587
18606,3787716976
18607,3881655956
18608,2228052652
18609,986047086
18610,8569227177
18611,7187623370
18612,8995973621
18613,8644050216
18614,9981696889
18615,8773130570
18616,7348937432
18617,1113232509
18618,732439264
18619,4783658063
18620,2259975798
18621,4732156343
18622,6384921024
18623,9712308141
18624,5179594786
18625,2451417459
18626,6826214157
18627,8465527603
18628,6841098061
18629,4573223794
18630,1470801189
18631,7350996424
18632,9643843479
18633,9856175989
18634,8154774845
18635,228651803
18636,866934331
18637,1565322380
18638,1310062425
18639,2887938525
18640,4522441027
18641,9141643882
18642,5464523674
18643,4595793950
18644,8755210947
18645,8161793185
18646,3269182481
18647,7477136815
18648,7799401184
18649,8393169951
18650,3392717421
18651,4340372342
18652,6285424693
18653,6317517931
18654,7457473582
18655,9426823385
18656,6999621647
18657,9447954288
18658,7920681488
18659,8464050956
18660,8277106623
18661,6429237481
18662,6881973814
18663,9556567651
18664,6187909874
18665,7550086750
18666,3568471156
18667,3775324549
18668,4142130793
18669,7450695530
18670,1348783236
18671,8350713441
18672,3817590758
18673,1943906118
18674,7589604350
18675,1933602136
18676,9477190743
18677,181377469
18678,4531869022
18679,9336808552
18680,9284051545
18681,6445929083
18682,9278191511
18683,7367390419
18684,3395039370
18685,1949359145
18686,6778844488
18687,9965532993
18688,5453477028
18689,6890685722
18690,8736963802
18691,9540950606
18692,3550954112
18693,9314296237
18694,4110423879
18695,9681337075
18696,7176129468
18697,4242141837
18698,3223665637
18699,9536561082
18700,6957061405
18701,4990010494
18702,6518250387
18703,7419303479
18704,9253757575
18705,8422199784
18706,6293532706
18707,941081593
18708,4574995822
18709,175678641
18710,343150536
18711,3496066864
18712,8758261138
18713,8672044624
18714,4762678905
18715,4621014179
18716,6187863902
18717,666859208
18718,7919120688
18719,4881066645
18720,1415922426
18721,2788822445
18722,3811690470
18723,4391537582
18724,4819001947
18725,9426813032
18726,1943968788
18727,4485492212
18728,7794746096
18729,2117409953
18730,6284007013
18731,9122860555
18732,9969698704
18733,3546314925
18734,6154284251
18735,695021193
18736,1178098941
18737,6263953585
18738,5587807194
18739,5179163058
18740,8295668256
18741,6487929639
18742,8125782748
18743,8452548272
18744,9515957760
18745,1329068754
18746,8651405886
18747,4950724517
18748,3397093041
18749,6660629377
18750,132935013
18751,5450432231
18752,319576860
18753,1990842595
18754,1297948323
18755,3489177824
18756,2742402732
18757,449800974
18758,8224788162
18759,7588529931
18760,7326093951
18761,9976427380
18762,2890342538
18763,4447658922
18764,7995748770
18765,9417812745
18766,7579667435
18767,6611756463
18768,4589273347
18769,878011240
18770,9487803396
18771,6562547622
18772,2729062438
18773,9735918460
18774,2784653293
18775,186564822
18776,9461675341
18777,1195582566
18778,1270842830
18779,1931278427
18780,983027366
18781,4211055811
18782,7746279865
18783,4194190087
18784,4680620512
18785,9196733732
18786,1297126273
18787,3455653099
18788,3379886609
18789,1788156190
18790,553786717
18791,1691723026
18792,3288609184
18793,2790616049
18794,7393184962
18795,7124350709
18796,9567142081
18797,4172893641
18798,2261168457
18799,8912586331
18800,6773578736
18801,899760438
18802,9956575400
18803,7328601216
18804,6617830861
18805,9619926091
18806,6413506351
18807,8857061285
18808,5498339035
18809,4986648955
18810,654082371
18811,8711417106
18812,9817485644
18813,8797316167
18814,1485630693
18815,129130387
18816,4471538933
18817,4331710259
18818,1677397855
18819,6881802776
18820,4744350170
18821,7992672053
18822,6976308731
18823,7515178663
18824,3124145378
18825,8729164101
18826,4311083815
18827,2267084604
18828,4361840761
18829,7164536435
18830,616226288
18831,8747514375
18832,2240850756
